Year,Month,Day,TAVG,TMAX,TMIN
1945,11,16,47.5,56,39
1945,11,17,50,58,42
1945,11,18,52.5,59,46
1945,11,19,49.5,56,43
1945,11,20,42,51,33
1945,11,21,39.5,48,31
1945,11,22,48.5,58,39
1945,11,23,34.5,39,30
1945,11,24,31.5,38,25
1945,11,25,40,46,34
1945,11,26,39,45,33
1945,11,27,38.5,46,31
1945,11,28,46,50,42
1945,11,29,36.5,42,31
1945,11,30,30.5,32,29
1945,12,1,32,35,29
1945,12,2,31.5,38,25
1945,12,3,37.5,42,33
1945,12,4,36.5,43,30
1945,12,5,31.5,36,27
1945,12,6,38,41,35
1945,12,7,44.5,49,40
1945,12,8,47,54,40
1945,12,9,45,50,40
1945,12,10,37,45,29
1945,12,11,25.5,32,19
1945,12,12,22.5,28,17
1945,12,13,26,33,19
1945,12,14,29.5,33,26
1945,12,15,29.5,33,26
1945,12,16,20.5,29,12
1945,12,17,17.5,24,11
1945,12,18,21.5,28,15
1945,12,19,21.5,23,20
1945,12,20,22.5,27,18
1945,12,21,23,27,19
1945,12,22,21.5,25,18
1945,12,23,18.5,27,10
1945,12,24,21.5,29,14
1945,12,25,35.5,51,20
1945,12,26,43.5,52,35
1945,12,27,36.5,41,32
1945,12,28,34,37,31
1945,12,29,32.5,34,31
1945,12,30,37.5,44,31
1945,12,31,39.5,43,36
1946,1,1,29,36,22
1946,1,2,24.5,30,19
1946,1,3,30.5,38,23
1946,1,4,37.5,44,31
1946,1,5,46,53,39
1946,1,6,57.5,62,53
1946,1,7,58,62,54
1946,1,8,47,54,40
1946,1,9,42.5,49,36
1946,1,10,45,52,38
1946,1,11,40,44,36
1946,1,12,43.5,48,39
1946,1,13,35.5,44,27
1946,1,14,26.5,32,21
1946,1,15,29,41,17
1946,1,16,20,26,14
1946,1,17,25.5,30,21
1946,1,18,33,39,27
1946,1,19,25,38,12
1946,1,20,16,27,5
1946,1,21,30,36,24
1946,1,22,27,36,18
1946,1,23,23.5,32,15
1946,1,24,29,35,23
1946,1,25,36.5,42,31
1946,1,26,31,42,20
1946,1,27,22.5,29,16
1946,1,28,29,37,21
1946,1,29,34.5,39,30
1946,1,30,37,44,30
1946,1,31,46,56,36
1946,2,1,33,37,29
1946,2,2,36,46,26
1946,2,3,21,28,14
1946,2,4,21,30,12
1946,2,5,23,32,14
1946,2,6,42.5,53,32
1946,2,7,36,40,32
1946,2,8,32.5,42,23
1946,2,9,38.5,42,35
1946,2,10,34.5,39,30
1946,2,11,28.5,37,20
1946,2,12,34.5,43,26
1946,2,13,39,44,34
1946,2,14,49.5,63,36
1946,2,15,25,36,14
1946,2,16,25,36,14
1946,2,17,45,55,35
1946,2,18,28.5,36,21
1946,2,19,25,34,16
1946,2,20,32,39,25
1946,2,21,21.5,28,15
1946,2,22,24,31,17
1946,2,23,35,44,26
1946,2,24,33,35,31
1946,2,25,26.5,33,20
1946,2,26,26,33,19
1946,2,27,35,38,32
1946,2,28,35.5,40,31
1946,3,1,34,42,26
1946,3,2,39.5,43,36
1946,3,3,42.5,48,37
1946,3,4,54.5,69,40
1946,3,5,51.5,61,42
1946,3,6,43,49,37
1946,3,7,57,74,40
1946,3,8,48.5,54,43
1946,3,9,49,58,40
1946,3,10,40,46,34
1946,3,11,37,43,31
1946,3,12,37.5,47,28
1946,3,13,53.5,68,39
1946,3,14,62.5,75,50
1946,3,15,54,61,47
1946,3,16,50,57,43
1946,3,17,44.5,49,40
1946,3,18,42.5,45,40
1946,3,19,44,50,38
1946,3,20,48,60,36
1946,3,21,53,65,41
1946,3,22,56,70,42
1946,3,23,47,56,38
1946,3,24,48.5,59,38
1946,3,25,53,64,42
1946,3,26,59.5,68,51
1946,3,27,61.5,72,51
1946,3,28,67,79,55
1946,3,29,67.5,78,57
1946,3,30,54.5,64,45
1946,3,31,44,52,36
1946,4,1,40.5,45,36
1946,4,2,58,75,41
1946,4,3,52,58,46
1946,4,4,47,50,44
1946,4,5,44.5,49,40
1946,4,6,48.5,58,39
1946,4,7,45.5,54,37
1946,4,8,42,48,36
1946,4,9,46.5,57,36
1946,4,10,43.5,51,36
1946,4,11,46,58,34
1946,4,12,45,50,40
1946,4,13,44,50,38
1946,4,14,51.5,64,39
1946,4,15,61,74,48
1946,4,16,49.5,56,43
1946,4,17,49,60,38
1946,4,18,53.5,65,42
1946,4,19,57,65,49
1946,4,20,55.5,64,47
1946,4,21,54.5,67,42
1946,4,22,58,69,47
1946,4,23,61,78,44
1946,4,24,59.5,69,50
1946,4,25,55,62,48
1946,4,26,52,59,45
1946,4,27,41.5,45,38
1946,4,28,48.5,60,37
1946,4,29,48.5,53,44
1946,4,30,53.5,66,41
1946,5,1,63,74,52
1946,5,2,65,75,55
1946,5,3,53,61,45
1946,5,4,48,51,45
1946,5,5,55,64,46
1946,5,6,62.5,73,52
1946,5,7,55,62,48
1946,5,8,51,59,43
1946,5,9,58,70,46
1946,5,10,59,71,47
1946,5,11,67,78,56
1946,5,12,62,71,53
1946,5,13,62,74,50
1946,5,14,60.5,68,53
1946,5,15,64.5,76,53
1946,5,16,57.5,60,55
1946,5,17,65.5,77,54
1946,5,18,53.5,56,51
1946,5,19,60.5,71,50
1946,5,20,63.5,72,55
1946,5,21,66.5,74,59
1946,5,22,65,75,55
1946,5,23,66,77,55
1946,5,24,66,77,55
1946,5,25,72,85,59
1946,5,26,75,83,67
1946,5,27,65,68,62
1946,5,28,55.5,62,49
1946,5,29,57.5,68,47
1946,5,30,69,87,51
1946,5,31,76,86,66
1946,6,1,66.5,83,50
1946,6,2,50,52,48
1946,6,3,60,73,47
1946,6,4,58.5,64,53
1946,6,5,61,71,51
1946,6,6,62.5,72,53
1946,6,7,70,82,58
1946,6,8,80,90,70
1946,6,9,69.5,82,57
1946,6,10,64,76,52
1946,6,11,73,85,61
1946,6,12,75,84,66
1946,6,13,76,84,68
1946,6,14,63.5,68,59
1946,6,15,66,75,57
1946,6,16,64.5,74,55
1946,6,17,65.5,75,56
1946,6,18,75,86,64
1946,6,19,64,69,59
1946,6,20,62,66,58
1946,6,21,69.5,79,60
1946,6,22,72,81,63
1946,6,23,72,86,58
1946,6,24,78,90,66
1946,6,25,79,89,69
1946,6,26,80,91,69
1946,6,27,81,91,71
1946,6,28,78,87,69
1946,6,29,77.5,86,69
1946,6,30,77,83,71
1946,7,1,78.5,86,71
1946,7,2,79,88,70
1946,7,3,74,82,66
1946,7,4,75,86,64
1946,7,5,74.5,83,66
1946,7,6,75.5,83,68
1946,7,7,82.5,93,72
1946,7,8,72.5,78,67
1946,7,9,75,82,68
1946,7,10,79.5,87,72
1946,7,11,69.5,73,66
1946,7,12,71.5,77,66
1946,7,13,79,89,69
1946,7,14,79.5,89,70
1946,7,15,68.5,76,61
1946,7,16,67.5,79,56
1946,7,17,72.5,86,59
1946,7,18,77.5,91,64
1946,7,19,81,92,70
1946,7,20,83.5,94,73
1946,7,21,78,88,68
1946,7,22,74.5,81,68
1946,7,23,70.5,74,67
1946,7,24,74.5,83,66
1946,7,25,75,81,69
1946,7,26,73.5,82,65
1946,7,27,73,83,63
1946,7,28,74,83,65
1946,7,29,76.5,87,66
1946,7,30,77,87,67
1946,7,31,75.5,84,67
1946,8,1,70,78,62
1946,8,2,68.5,76,61
1946,8,3,72,80,64
1946,8,4,75.5,85,66
1946,8,5,77.5,86,69
1946,8,6,75,82,68
1946,8,7,67.5,70,65
1946,8,8,74.5,86,63
1946,8,9,78.5,89,68
1946,8,10,77.5,84,71
1946,8,11,72.5,80,65
1946,8,12,70,79,61
1946,8,13,65.5,70,61
1946,8,14,68,76,60
1946,8,15,70.5,77,64
1946,8,16,72,78,66
1946,8,17,77,88,66
1946,8,18,73.5,78,69
1946,8,19,67,70,64
1946,8,20,75,83,67
1946,8,21,70.5,78,63
1946,8,22,74.5,84,65
1946,8,23,67.5,73,62
1946,8,24,68,78,58
1946,8,25,67.5,78,57
1946,8,26,69,78,60
1946,8,27,68,77,59
1946,8,28,70,81,59
1946,8,29,69.5,80,59
1946,8,30,61.5,70,53
1946,8,31,65,75,55
1946,9,1,70,81,59
1946,9,2,71.5,81,62
1946,9,3,65.5,74,57
1946,9,4,65,75,55
1946,9,5,65.5,73,58
1946,9,6,66,74,58
1946,9,7,72.5,84,61
1946,9,8,76,85,67
1946,9,9,75,83,67
1946,9,10,78,87,69
1946,9,11,72.5,80,65
1946,9,12,66,73,59
1946,9,13,60,68,52
1946,9,14,61,71,51
1946,9,15,66,78,54
1946,9,16,68,81,55
1946,9,17,72,86,58
1946,9,18,75.5,87,64
1946,9,19,77.5,90,65
1946,9,20,76.5,86,67
1946,9,21,69,71,67
1946,9,22,75,83,67
1946,9,23,70.5,75,66
1946,9,24,69.5,73,66
1946,9,25,74.5,83,66
1946,9,26,70,81,59
1946,9,27,71,82,60
1946,9,28,70.5,79,62
1946,9,29,66.5,72,61
1946,9,30,57,67,47
1946,10,1,50.5,56,45
1946,10,2,51,57,45
1946,10,3,60,74,46
1946,10,4,66,80,52
1946,10,5,70.5,82,59
1946,10,6,72,87,57
1946,10,7,72,84,60
1946,10,8,58.5,67,50
1946,10,9,54.5,62,47
1946,10,10,59.5,67,52
1946,10,11,65,72,58
1946,10,12,63.5,73,54
1946,10,13,55.5,63,48
1946,10,14,55,64,46
1946,10,15,56.5,64,49
1946,10,16,60.5,69,52
1946,10,17,62.5,72,53
1946,10,18,63,68,58
1946,10,19,55.5,64,47
1946,10,20,50.5,54,47
1946,10,21,54.5,63,46
1946,10,22,56,67,45
1946,10,23,59,70,48
1946,10,24,64.5,77,52
1946,10,25,63.5,71,56
1946,10,26,64.5,68,61
1946,10,27,67,73,61
1946,10,28,68.5,78,59
1946,10,29,70,77,63
1946,10,30,73,82,64
1946,10,31,70.5,81,60
1946,11,1,61.5,68,55
1946,11,2,61.5,65,58
1946,11,3,61,64,58
1946,11,4,61.5,71,52
1946,11,5,48,53,43
1946,11,6,51,60,42
1946,11,7,56,62,50
1946,11,8,59.5,68,51
1946,11,9,53.5,58,49
1946,11,10,52,58,46
1946,11,11,59.5,65,54
1946,11,12,51.5,61,42
1946,11,13,45,52,38
1946,11,14,47,55,39
1946,11,15,41.5,49,34
1946,11,16,45,56,34
1946,11,17,50,54,46
1946,11,18,41,46,36
1946,11,19,44,52,36
1946,11,20,49,59,39
1946,11,21,52,59,45
1946,11,22,48,58,38
1946,11,23,36,41,31
1946,11,24,38.5,47,30
1946,11,25,55,63,47
1946,11,26,61,67,55
1946,11,27,53.5,64,43
1946,11,28,44,49,39
1946,11,29,42.5,50,35
1946,11,30,43.5,54,33
1946,12,1,44.5,54,35
1946,12,2,25.5,35,16
1946,12,3,26.5,34,19
1946,12,4,35,44,26
1946,12,5,42.5,51,34
1946,12,6,40.5,44,37
1946,12,7,42.5,50,35
1946,12,8,47,54,40
1946,12,9,52.5,61,44
1946,12,10,62,70,54
1946,12,11,49.5,59,40
1946,12,12,50.5,61,40
1946,12,13,49.5,63,36
1946,12,14,35,39,31
1946,12,15,31.5,34,29
1946,12,16,31,36,26
1946,12,17,42,48,36
1946,12,18,36.5,43,30
1946,12,19,28.5,32,25
1946,12,20,32.5,38,27
1946,12,21,40,43,37
1946,12,22,38.5,42,35
1946,12,23,37.5,42,33
1946,12,24,43,47,39
1946,12,25,35.5,41,30
1946,12,26,31,44,18
1946,12,27,24,32,16
1946,12,28,41.5,53,30
1946,12,29,32.5,40,25
1946,12,30,29.5,41,18
1946,12,31,23,30,16
1947,1,1,26.5,30,23
1947,1,2,31.5,36,27
1947,1,3,39.5,43,36
1947,1,4,30.5,35,26
1947,1,5,31,37,25
1947,1,6,32.5,37,28
1947,1,7,33,38,28
1947,1,8,34.5,40,29
1947,1,9,27,31,23
1947,1,10,27.5,33,22
1947,1,11,41.5,51,32
1947,1,12,36.5,46,27
1947,1,13,28.5,36,21
1947,1,14,34.5,38,31
1947,1,15,40.5,43,38
1947,1,16,42.5,46,39
1947,1,17,36,41,31
1947,1,18,40,46,34
1947,1,19,32.5,36,29
1947,1,20,47.5,60,35
1947,1,21,34,51,17
1947,1,22,17.5,23,12
1947,1,23,26,36,16
1947,1,24,45.5,56,35
1947,1,25,48.5,56,41
1947,1,26,43.5,51,36
1947,1,27,48.5,57,40
1947,1,28,51,60,42
1947,1,29,42.5,47,38
1947,1,30,50,63,37
1947,1,31,50.5,63,38
1947,2,1,36,41,31
1947,2,2,30.5,34,27
1947,2,3,30,36,24
1947,2,4,33.5,50,17
1947,2,5,13,19,7
1947,2,6,22.5,35,10
1947,2,7,36.5,41,32
1947,2,8,22.5,34,11
1947,2,9,18,26,10
1947,2,10,28,36,20
1947,2,11,31,37,25
1947,2,12,31,38,24
1947,2,13,32.5,42,23
1947,2,14,41,49,33
1947,2,15,43,48,38
1947,2,16,37,43,31
1947,2,17,35.5,46,25
1947,2,18,37,47,27
1947,2,19,26.5,34,19
1947,2,20,20,25,15
1947,2,21,19,24,14
1947,2,22,23.5,29,18
1947,2,23,23.5,28,19
1947,2,24,22.5,30,15
1947,2,25,32,41,23
1947,2,26,33,38,28
1947,2,27,30.5,34,27
1947,2,28,30,37,23
1947,3,1,29,34,24
1947,3,2,34,38,30
1947,3,3,31,35,27
1947,3,4,32.5,37,28
1947,3,5,34.5,41,28
1947,3,6,39.5,45,34
1947,3,7,35.5,40,31
1947,3,8,31.5,36,27
1947,3,9,34,41,27
1947,3,10,37,42,32
1947,3,11,40,47,33
1947,3,12,40,48,32
1947,3,13,43,50,36
1947,3,14,54,63,45
1947,3,15,45.5,53,38
1947,3,16,36.5,43,30
1947,3,17,33,38,28
1947,3,18,31.5,38,25
1947,3,19,35.5,44,27
1947,3,20,40,47,33
1947,3,21,44.5,51,38
1947,3,22,39.5,43,36
1947,3,23,44.5,54,35
1947,3,24,51,54,48
1947,3,25,39.5,52,27
1947,3,26,28,35,21
1947,3,27,32,38,26
1947,3,28,35,42,28
1947,3,29,43,52,34
1947,3,30,38,44,32
1947,3,31,39,50,28
1947,4,1,43.5,51,36
1947,4,2,45.5,48,43
1947,4,3,46,54,38
1947,4,4,43.5,51,36
1947,4,5,48,52,44
1947,4,6,64,79,49
1947,4,7,55,69,41
1947,4,8,46.5,57,36
1947,4,9,45,48,42
1947,4,10,47,55,39
1947,4,11,58.5,71,46
1947,4,12,68,78,58
1947,4,13,52,62,42
1947,4,14,46.5,50,43
1947,4,15,56,68,44
1947,4,16,48,52,44
1947,4,17,49.5,55,44
1947,4,18,52,62,42
1947,4,19,55,60,50
1947,4,20,45,50,40
1947,4,21,37.5,41,34
1947,4,22,42,51,33
1947,4,23,43,50,36
1947,4,24,57,72,42
1947,4,25,48,54,42
1947,4,26,50,60,40
1947,4,27,56,72,40
1947,4,28,44.5,53,36
1947,4,29,54.5,67,42
1947,4,30,66,78,54
1947,5,1,58,70,46
1947,5,2,45.5,48,43
1947,5,3,48,52,44
1947,5,4,56.5,62,51
1947,5,5,52,56,48
1947,5,6,60,72,48
1947,5,7,52.5,62,43
1947,5,8,43.5,50,37
1947,5,9,42.5,50,35
1947,5,10,49,62,36
1947,5,11,59,73,45
1947,5,12,68,81,55
1947,5,13,74.5,86,63
1947,5,14,57,70,44
1947,5,15,50,58,42
1947,5,16,52,60,44
1947,5,17,63.5,74,53
1947,5,18,61,69,53
1947,5,19,67,77,57
1947,5,20,69,84,54
1947,5,21,64.5,71,58
1947,5,22,61,69,53
1947,5,23,67.5,81,54
1947,5,24,71.5,81,62
1947,5,25,64,69,59
1947,5,26,65.5,74,57
1947,5,27,68.5,77,60
1947,5,28,70.5,80,61
1947,5,29,74,82,66
1947,5,30,61.5,71,52
1947,5,31,60.5,72,49
1947,6,1,66.5,77,56
1947,6,2,69,78,60
1947,6,3,64.5,74,55
1947,6,4,63,72,54
1947,6,5,60.5,68,53
1947,6,6,72,87,57
1947,6,7,61.5,69,54
1947,6,8,54,56,52
1947,6,9,66.5,80,53
1947,6,10,69,78,60
1947,6,11,76,88,64
1947,6,12,77,90,64
1947,6,13,68.5,76,61
1947,6,14,68.5,77,60
1947,6,15,70.5,77,64
1947,6,16,66.5,73,60
1947,6,17,67,75,59
1947,6,18,64,68,60
1947,6,19,66.5,75,58
1947,6,20,64.5,73,56
1947,6,21,64,74,54
1947,6,22,70.5,82,59
1947,6,23,68.5,78,59
1947,6,24,57.5,61,54
1947,6,25,70.5,83,58
1947,6,26,75,84,66
1947,6,27,76.5,87,66
1947,6,28,78,87,69
1947,6,29,77.5,85,70
1947,6,30,78,86,70
1947,7,1,77.5,88,67
1947,7,2,74,83,65
1947,7,3,70.5,81,60
1947,7,4,73.5,83,64
1947,7,5,76.5,88,65
1947,7,6,78.5,86,71
1947,7,7,74.5,81,68
1947,7,8,67,70,64
1947,7,9,72.5,80,65
1947,7,10,74.5,79,70
1947,7,11,74.5,79,70
1947,7,12,77,84,70
1947,7,13,76,85,67
1947,7,14,79,89,69
1947,7,15,76.5,81,72
1947,7,16,75,81,69
1947,7,17,78,84,72
1947,7,18,79,86,72
1947,7,19,74.5,79,70
1947,7,20,73,81,65
1947,7,21,73,80,66
1947,7,22,71,75,67
1947,7,23,71.5,79,64
1947,7,24,73.5,85,62
1947,7,25,76.5,87,66
1947,7,26,77.5,87,68
1947,7,27,78,88,68
1947,7,28,78,84,72
1947,7,29,78.5,89,68
1947,7,30,82.5,94,71
1947,7,31,79,87,71
1947,8,1,70.5,79,62
1947,8,2,69.5,79,60
1947,8,3,73,80,66
1947,8,4,74.5,81,68
1947,8,5,76.5,87,66
1947,8,6,78,89,67
1947,8,7,75.5,82,69
1947,8,8,74,77,71
1947,8,9,76.5,85,68
1947,8,10,70,74,66
1947,8,11,75.5,86,65
1947,8,12,77.5,88,67
1947,8,13,83.5,95,72
1947,8,14,83.5,93,74
1947,8,15,85.5,95,76
1947,8,16,77.5,85,70
1947,8,17,67,70,64
1947,8,18,69,75,63
1947,8,19,79,91,67
1947,8,20,75.5,83,68
1947,8,21,73,79,67
1947,8,22,77.5,89,66
1947,8,23,78.5,87,70
1947,8,24,82,93,71
1947,8,25,83.5,93,74
1947,8,26,81,91,71
1947,8,27,69.5,72,67
1947,8,28,69.5,73,66
1947,8,29,75.5,85,66
1947,8,30,72,78,66
1947,8,31,80,89,71
1947,9,1,73,83,63
1947,9,2,78.5,87,70
1947,9,3,76,86,66
1947,9,4,76,85,67
1947,9,5,72.5,78,67
1947,9,6,75.5,82,69
1947,9,7,79.5,88,71
1947,9,8,79,88,70
1947,9,9,72,77,67
1947,9,10,77,85,69
1947,9,11,79,85,73
1947,9,12,80.5,88,73
1947,9,13,81.5,89,74
1947,9,14,80,86,74
1947,9,15,79.5,87,72
1947,9,16,69,76,62
1947,9,17,68,78,58
1947,9,18,70.5,80,61
1947,9,19,71.5,88,55
1947,9,20,61.5,71,52
1947,9,21,68.5,78,59
1947,9,22,61,74,48
1947,9,23,50.5,60,41
1947,9,24,56,64,48
1947,9,25,56.5,62,51
1947,9,26,52,61,43
1947,9,27,51,61,41
1947,9,28,52,63,41
1947,9,29,59,68,50
1947,9,30,51,59,43
1947,10,1,48,60,36
1947,10,2,58,67,49
1947,10,3,59.5,72,47
1947,10,4,63.5,72,55
1947,10,5,64.5,74,55
1947,10,6,67.5,78,57
1947,10,7,67.5,79,56
1947,10,8,67,72,62
1947,10,9,61.5,68,55
1947,10,10,55,63,47
1947,10,11,61,72,50
1947,10,12,62.5,72,53
1947,10,13,63,70,56
1947,10,14,68.5,79,58
1947,10,15,66.5,77,56
1947,10,16,70,82,58
1947,10,17,71.5,78,65
1947,10,18,71.5,77,66
1947,10,19,67,70,64
1947,10,20,70,80,60
1947,10,21,73.5,83,64
1947,10,22,66,74,58
1947,10,23,70,85,55
1947,10,24,53.5,63,44
1947,10,25,55.5,66,45
1947,10,26,65.5,76,55
1947,10,27,68.5,78,59
1947,10,28,69,77,61
1947,10,29,66.5,72,61
1947,10,30,55.5,64,47
1947,10,31,45.5,47,44
1947,11,1,49,54,44
1947,11,2,50.5,59,42
1947,11,3,52.5,57,48
1947,11,4,51.5,56,47
1947,11,5,53,60,46
1947,11,6,52.5,54,51
1947,11,7,54,58,50
1947,11,8,51,61,41
1947,11,9,44,48,40
1947,11,10,44,52,36
1947,11,11,49,57,41
1947,11,12,48,56,40
1947,11,13,44,51,37
1947,11,14,41,46,36
1947,11,15,37,40,34
1947,11,16,46,53,39
1947,11,17,40.5,44,37
1947,11,18,40.5,46,35
1947,11,19,38.5,45,32
1947,11,20,36,39,33
1947,11,21,40.5,47,34
1947,11,22,44.5,51,38
1947,11,23,48.5,54,43
1947,11,24,46.5,53,40
1947,11,25,41,46,36
1947,11,26,37.5,42,33
1947,11,27,32.5,37,28
1947,11,28,42,49,35
1947,11,29,38,45,31
1947,11,30,32.5,38,27
1947,12,1,31.5,39,24
1947,12,2,42.5,53,32
1947,12,3,50,58,42
1947,12,4,43.5,54,33
1947,12,5,35,40,30
1947,12,6,38.5,42,35
1947,12,7,41,44,38
1947,12,8,48,54,42
1947,12,9,37,42,32
1947,12,10,32,37,27
1947,12,11,32.5,36,29
1947,12,12,34.5,40,29
1947,12,13,30.5,34,27
1947,12,14,29,35,23
1947,12,15,38,45,31
1947,12,16,44.5,55,34
1947,12,17,32.5,36,29
1947,12,18,35,46,24
1947,12,19,26.5,32,21
1947,12,20,24.5,32,17
1947,12,21,35,42,28
1947,12,22,37,42,32
1947,12,23,32.5,37,28
1947,12,24,27.5,33,22
1947,12,25,26,33,19
1947,12,26,28,31,25
1947,12,27,32,35,29
1947,12,28,29.5,33,26
1947,12,29,24.5,28,21
1947,12,30,25.5,33,18
1947,12,31,30,32,28
1948,1,1,30.5,32,29
1948,1,2,32,34,30
1948,1,3,30,34,26
1948,1,4,30,35,25
1948,1,5,34.5,37,32
1948,1,6,32.5,35,30
1948,1,7,35,35,
1948,1,8,30.5,34,27
1948,1,9,39,45,33
1948,1,10,26,33,19
1948,1,11,28,36,20
1948,1,12,32.5,38,27
1948,1,13,34,35,33
1948,1,14,25,33,17
1948,1,15,13.5,18,9
1948,1,16,27,36,18
1948,1,17,32,37,27
1948,1,18,19,27,11
1948,1,19,13.5,20,7
1948,1,20,26.5,36,17
1948,1,21,35.5,38,33
1948,1,22,28.5,36,21
1948,1,23,14.5,23,6
1948,1,24,12,18,6
1948,1,25,20,26,14
1948,1,26,21.5,29,14
1948,1,27,23,28,18
1948,1,28,17,23,11
1948,1,29,24,32,16
1948,1,30,14,24,4
1948,1,31,10,20,0
1948,2,1,17.5,26,9
1948,2,2,28,37,19
1948,2,3,25,30,20
1948,2,4,16.5,20,13
1948,2,5,21.5,27,16
1948,2,6,24.5,28,21
1948,2,7,24,32,16
1948,2,8,24.5,35,14
1948,2,9,15.5,21,10
1948,2,10,14.5,23,6
1948,2,11,23.5,31,16
1948,2,12,36.5,42,31
1948,2,13,35,42,28
1948,2,14,42.5,54,31
1948,2,15,28.5,35,22
1948,2,16,38.5,49,28
1948,2,17,49.5,55,44
1948,2,18,48,55,41
1948,2,19,47,59,35
1948,2,20,40.5,57,24
1948,2,21,25.5,31,20
1948,2,22,26.5,30,23
1948,2,23,25.5,31,20
1948,2,24,26.5,33,20
1948,2,25,39,47,31
1948,2,26,39,41,37
1948,2,27,41,46,36
1948,2,28,36,40,32
1948,2,29,31,40,22
1948,3,1,24,30,18
1948,3,2,31,34,28
1948,3,3,33.5,35,32
1948,3,4,25,34,16
1948,3,5,17,25,9
1948,3,6,27.5,42,13
1948,3,7,34,38,30
1948,3,8,41,45,37
1948,3,9,41,49,33
1948,3,10,44,49,39
1948,3,11,29.5,39,20
1948,3,12,23,31,15
1948,3,13,26.5,36,17
1948,3,14,34,42,26
1948,3,15,47,58,36
1948,3,16,59.5,67,52
1948,3,17,48,60,36
1948,3,18,43,51,35
1948,3,19,49.5,59,40
1948,3,20,63.5,70,57
1948,3,21,59.5,70,49
1948,3,22,65.5,74,57
1948,3,23,47.5,57,38
1948,3,24,53,67,39
1948,3,25,47,54,40
1948,3,26,47,57,37
1948,3,27,61,68,54
1948,3,28,41.5,54,29
1948,3,29,36,45,27
1948,3,30,49.5,62,37
1948,3,31,54,66,42
1948,4,1,56.5,61,52
1948,4,2,49,57,41
1948,4,3,39,44,34
1948,4,4,47,62,32
1948,4,5,58,71,45
1948,4,6,61.5,68,55
1948,4,7,53,61,45
1948,4,8,48,54,42
1948,4,9,45.5,54,37
1948,4,10,43.5,54,33
1948,4,11,51,61,41
1948,4,12,61,66,56
1948,4,13,48,56,40
1948,4,14,40,41,39
1948,4,15,47.5,56,39
1948,4,16,49,55,43
1948,4,17,47.5,54,41
1948,4,18,43.5,49,38
1948,4,19,45.5,52,39
1948,4,20,62.5,75,50
1948,4,21,59.5,71,48
1948,4,22,53,61,45
1948,4,23,55.5,66,45
1948,4,24,56,62,50
1948,4,25,58,71,45
1948,4,26,49.5,57,42
1948,4,27,49,55,43
1948,4,28,45.5,50,41
1948,4,29,49.5,57,42
1948,4,30,57,65,49
1948,5,1,59.5,69,50
1948,5,2,56.5,65,48
1948,5,3,53,59,47
1948,5,4,56.5,64,49
1948,5,5,50,53,47
1948,5,6,58,67,49
1948,5,7,49,51,47
1948,5,8,50,52,48
1948,5,9,55.5,66,45
1948,5,10,75.5,87,64
1948,5,11,66.5,76,57
1948,5,12,69.5,87,52
1948,5,13,55.5,63,48
1948,5,14,50.5,53,48
1948,5,15,59,67,51
1948,5,16,54,57,51
1948,5,17,62,68,56
1948,5,18,61,68,54
1948,5,19,57.5,65,50
1948,5,20,60,70,50
1948,5,21,64.5,79,50
1948,5,22,55.5,64,47
1948,5,23,64,74,54
1948,5,24,62.5,72,53
1948,5,25,58,60,56
1948,5,26,63,69,57
1948,5,27,68,76,60
1948,5,28,68.5,78,59
1948,5,29,71.5,80,63
1948,5,30,67,70,64
1948,5,31,64,66,62
1948,6,1,69,77,61
1948,6,2,71,82,60
1948,6,3,68,75,61
1948,6,4,68.5,77,60
1948,6,5,63.5,70,57
1948,6,6,62.5,73,52
1948,6,7,66,74,58
1948,6,8,73,81,65
1948,6,9,62,66,58
1948,6,10,62,68,56
1948,6,11,71,84,58
1948,6,12,72,82,62
1948,6,13,62.5,66,59
1948,6,14,66.5,75,58
1948,6,15,68,76,60
1948,6,16,64.5,69,60
1948,6,17,67.5,78,57
1948,6,18,68.5,76,61
1948,6,19,70.5,79,62
1948,6,20,67,77,57
1948,6,21,71,80,62
1948,6,22,66,70,62
1948,6,23,60.5,62,59
1948,6,24,76.5,92,61
1948,6,25,79.5,88,71
1948,6,26,76,84,68
1948,6,27,70.5,76,65
1948,6,28,77,87,67
1948,6,29,82.5,92,73
1948,6,30,79.5,89,70
1948,7,1,78.5,87,70
1948,7,2,73.5,82,65
1948,7,3,74,82,66
1948,7,4,79.5,90,69
1948,7,5,83,94,72
1948,7,6,79.5,89,70
1948,7,7,67,75,59
1948,7,8,73,84,62
1948,7,9,77,87,67
1948,7,10,76.5,85,68
1948,7,11,79,90,68
1948,7,12,81,91,71
1948,7,13,77.5,84,71
1948,7,14,76.5,83,70
1948,7,15,75,82,68
1948,7,16,73.5,82,65
1948,7,17,71,76,66
1948,7,18,79,87,71
1948,7,19,78,86,70
1948,7,20,76,84,68
1948,7,21,81,90,72
1948,7,22,77,84,70
1948,7,23,74.5,79,70
1948,7,24,75.5,83,68
1948,7,25,73.5,83,64
1948,7,26,76.5,84,69
1948,7,27,80,86,74
1948,7,28,82.5,90,75
1948,7,29,80.5,89,72
1948,7,30,81.5,89,74
1948,7,31,81,87,75
1948,8,1,72.5,75,70
1948,8,2,76.5,85,68
1948,8,3,71,78,64
1948,8,4,72.5,75,70
1948,8,5,68.5,70,67
1948,8,6,68.5,75,62
1948,8,7,70,78,62
1948,8,8,71.5,79,64
